"Participant ID"	"Group ID"	"Info Type ID"	"Info Type"	"Privacy Setting"	"Response"
155	1	0	"Profile Info"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	0
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	0
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	0
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	4	"Status Update"	"FRIENDS"	1
155	1	4	"Status Update"	"FRIENDS"	1
155	1	4	"Status Update"	"FRIENDS"	1
155	1	4	"Status Update"	"FRIENDS"	1
155	1	6	"Photo"	"N/A"	1
155	1	5	"Photo Album"	"FRIENDS"	1
155	1	4	"Status Update"	"FRIENDS"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	0	"Profile Info"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
155	1	1	"Friend"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	1
153	1	1	"Friend"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	0
153	1	1	"Friend"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	0
153	1	0	"Profile Info"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	1
153	1	1	"Friend"	"N/A"	1
153	1	1	"Friend"	"N/A"	1
153	1	1	"Friend"	"N/A"	1
153	1	1	"Friend"	"N/A"	1
153	1	1	"Friend"	"N/A"	0
153	1	0	"Profile Info"	"N/A"	0
153	1	1	"Friend"	"N/A"	1
153	1	1	"Friend"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	0
153	1	1	"Friend"	"N/A"	1
153	1	1	"Friend"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	0
153	1	2	"Like / Interest"	"N/A"	0
153	1	1	"Friend"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	1
153	1	1	"Friend"	"N/A"	1
153	1	1	"Friend"	"N/A"	1
153	1	0	"Profile Info"	"N/A"	0
153	1	0	"Profile Info"	"N/A"	0
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	3	"Check-in"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
153	1	5	"Photo Album"	"CUSTOM"	0
153	1	3	"Check-in"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	6	"Photo"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
153	1	5	"Photo Album"	"CUSTOM"	0
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	6	"Photo"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	6	"Photo"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
153	1	5	"Photo Album"	"CUSTOM"	0
153	1	5	"Photo Album"	"CUSTOM"	0
153	1	3	"Check-in"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	3	"Check-in"	"N/A"	0
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	6	"Photo"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
153	1	5	"Photo Album"	"CUSTOM"	0
153	1	6	"Photo"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	3	"Check-in"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	5	"Photo Album"	"CUSTOM"	0
153	1	1	"Friend"	"N/A"	1
153	1	5	"Photo Album"	"FRIENDS-OF-FRIENDS"	0
153	1	3	"Check-in"	"N/A"	0
153	1	1	"Friend"	"N/A"	1
153	1	6	"Photo"	"N/A"	0
153	1	0	"Profile Info"	"N/A"	0
153	1	4	"Status Update"	"CUSTOM"	1
153	1	4	"Status Update"	"CUSTOM"	1
153	1	0	"Profile Info"	"N/A"	0
153	1	6	"Photo"	"N/A"	0
153	1	0	"Profile Info"	"N/A"	0
153	1	3	"Check-in"	"N/A"	0
237	2	1	"Friend"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	0
237	2	1	"Friend"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	1	"Friend"	"N/A"	0
237	2	0	"Profile Info"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	0
237	2	0	"Profile Info"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	1	"Friend"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	2	"Like / Interest"	"N/A"	1
237	2	0	"Profile Info"	"N/A"	0
237	2	0	"Profile Info"	"N/A"	0
237	2	1	"Friend"	"N/A"	1
237	2	3	"Check-in"	"N/A"	1
237	2	3	"Check-in"	"N/A"	1
237	2	5	"Photo Album"	"EVERYONE"	1
237	2	3	"Check-in"	"N/A"	1
237	2	3	"Check-in"	"N/A"	1
237	2	3	"Check-in"	"N/A"	1
237	2	3	"Check-in"	"N/A"	1
237	2	5	"Photo Album"	"FRIENDS"	0
237	2	3	"Check-in"	"N/A"	1
237	2	5	"Photo Album"	"CUSTOM"	0
237	2	3	"Check-in"	"N/A"	1
237	2	5	"Photo Album"	"FRIENDS"	0
237	2	5	"Photo Album"	"FRIENDS"	0
237	2	5	"Photo Album"	"EVERYONE"	0
237	2	5	"Photo Album"	"FRIENDS"	0
237	2	5	"Photo Album"	"FRIENDS"	0
237	2	3	"Check-in"	"N/A"	0
237	2	5	"Photo Album"	"CUSTOM"	1
237	2	3	"Check-in"	"N/A"	0
237	2	5	"Photo Album"	"FRIENDS"	0
237	2	3	"Check-in"	"N/A"	1
237	2	5	"Photo Album"	"CUSTOM"	0
237	2	5	"Photo Album"	"FRIENDS"	0
237	2	5	"Photo Album"	"FRIENDS"	0
237	2	3	"Check-in"	"N/A"	1
237	2	3	"Check-in"	"N/A"	1
237	2	3	"Check-in"	"N/A"	1
237	2	5	"Photo Album"	"FRIENDS"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	6	"Photo"	"N/A"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"N/A"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
237	2	4	"Status Update"	"CUSTOM"	0
264	1	0	"Profile Info"	"N/A"	1
264	1	0	"Profile Info"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	1
264	1	0	"Profile Info"	"N/A"	1
264	1	0	"Profile Info"	"N/A"	1
264	1	0	"Profile Info"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	1
264	1	1	"Friend"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	1
264	1	0	"Profile Info"	"N/A"	1
264	1	0	"Profile Info"	"N/A"	1
264	1	1	"Friend"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	1
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	1
264	1	1	"Friend"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	1
264	1	6	"Photo"	"N/A"	0
264	1	6	"Photo"	"N/A"	1
264	1	3	"Check-in"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	5	"Photo Album"	"EVERYONE"	1
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	5	"Photo Album"	"CUSTOM"	1
264	1	3	"Check-in"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	6	"Photo"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	5	"Photo Album"	"FRIENDS"	1
264	1	6	"Photo"	"N/A"	0
264	1	5	"Photo Album"	"EVERYONE"	1
264	1	6	"Photo"	"N/A"	0
264	1	6	"Photo"	"N/A"	1
264	1	5	"Photo Album"	"FRIENDS"	1
264	1	6	"Photo"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	6	"Photo"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	6	"Photo"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	6	"Photo"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	6	"Photo"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	1	"Friend"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	1	"Friend"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	0
264	1	1	"Friend"	"N/A"	1
264	1	6	"Photo"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	6	"Photo"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	1
264	1	0	"Profile Info"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	0	"Profile Info"	"N/A"	0
264	1	0	"Profile Info"	"N/A"	0
264	1	6	"Photo"	"N/A"	0
264	1	1	"Friend"	"N/A"	0
264	1	3	"Check-in"	"N/A"	1
264	1	3	"Check-in"	"N/A"	1
264	1	0	"Profile Info"	"N/A"	0
283	2	0	"Profile Info"	"N/A"	1
283	2	2	"Like / Interest"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	1
283	2	2	"Like / Interest"	"N/A"	1
283	2	2	"Like / Interest"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	0
283	2	2	"Like / Interest"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	0
283	2	1	"Friend"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	0
283	2	1	"Friend"	"N/A"	1
283	2	2	"Like / Interest"	"N/A"	1
283	2	2	"Like / Interest"	"N/A"	1
283	2	2	"Like / Interest"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	1
283	2	1	"Friend"	"N/A"	0
283	2	2	"Like / Interest"	"N/A"	1
283	2	2	"Like / Interest"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	0
283	2	2	"Like / Interest"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	0
283	2	2	"Like / Interest"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	0
283	2	2	"Like / Interest"	"N/A"	1
283	2	2	"Like / Interest"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	0
283	2	1	"Friend"	"N/A"	1
283	2	2	"Like / Interest"	"N/A"	1
283	2	1	"Friend"	"N/A"	1
283	2	0	"Profile Info"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	6	"Photo"	"N/A"	1
283	2	6	"Photo"	"N/A"	0
283	2	3	"Check-in"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	3	"Check-in"	"N/A"	0
283	2	3	"Check-in"	"N/A"	0
283	2	3	"Check-in"	"N/A"	0
283	2	3	"Check-in"	"N/A"	0
283	2	3	"Check-in"	"N/A"	0
283	2	3	"Check-in"	"N/A"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	6	"Photo"	"N/A"	0
283	2	3	"Check-in"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	3	"Check-in"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	3	"Check-in"	"N/A"	0
283	2	5	"Photo Album"	"EVERYONE"	0
283	2	3	"Check-in"	"N/A"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	6	"Photo"	"N/A"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	3	"Check-in"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	3	"Check-in"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	6	"Photo"	"N/A"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	6	"Photo"	"N/A"	0
283	2	5	"Photo Album"	"FRIENDS"	0
283	2	3	"Check-in"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	6	"Photo"	"N/A"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
283	2	4	"Status Update"	"CUSTOM"	0
258	1	1	"Friend"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	5	"Photo Album"	"EVERYONE"	1
258	1	5	"Photo Album"	"CUSTOM"	1
258	1	3	"Check-in"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	5	"Photo Album"	"EVERYONE"	1
258	1	3	"Check-in"	"N/A"	1
258	1	5	"Photo Album"	"CUSTOM"	1
258	1	3	"Check-in"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
258	1	5	"Photo Album"	"CUSTOM"	1
258	1	3	"Check-in"	"N/A"	1
258	1	5	"Photo Album"	"EVERYONE"	0
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	4	"Status Update"	"FRIENDS"	1
258	1	4	"Status Update"	"FRIENDS"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	4	"Status Update"	"FRIENDS"	1
258	1	4	"Status Update"	"FRIENDS"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	4	"Status Update"	"CUSTOM"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	6	"Photo"	"N/A"	1
258	1	4	"Status Update"	"FRIENDS"	1
258	1	1	"Friend"	"N/A"	1
258	1	2	"Like / Interest"	"N/A"	1
258	1	1	"Friend"	"N/A"	1
258	1	0	"Profile Info"	"N/A"	1
258	1	3	"Check-in"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	2	"Like / Interest"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	1	"Friend"	"N/A"	1
321	2	0	"Profile Info"	"N/A"	1
